MASHONALAND CENTRAL PROVINCE:  2018 HARMONISED PRESIDENTIAL ELECTION RESULTS: 30 JULY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,CONSTITUENCY ,LOCAL AUTHORITY,WARD NO.,POLLING STATIONS,STATION CODE,"Busha Joseph Makamba
FreeZim Congress","Chamisa Nelson
Movement for Democratic Change Alliance","Chikanga Everisto Washington
Rebuild Zimbabwe","Dzapasi Melbah
#1980 Freedom Movement Zimbabwe","Gava Mapfumo Peter
United Democratic Front","Hlabangana Kwanele
Republican Party of Zimbabwe","Kasiyamhuru Blessing
Zimbabwe Partnership for Prosperity","Khupe Thokozani
Movement for Democratic Change","Madhuku Lovemore
National Constitutional Assembly","Mangoma Elton Steers
Coalition of Democrats","Manyika Noah Ngoni
Build Zimbabwe Alliance","Mapfumo-Chiguvare Tonderai Johannes Timothy
People's Progressive Party Zimbabwe","Mariyacha Violet
United Democracy Movement","Mhambi-Hove Divine
National Alliance of Patriotic and Democratic Republicans","Mnangagwa Emmerson Dambudzo
Zimbabwe African National Union Patriotic Front","Moyo Nkosana Donald
Alliance for the People's Agenda","Mteki Bryn Taurai
Independent","Mugadza Willard Tawonezvi
Bethel Christian Party","Mujuru Joice Teurai Ropa
People's Rainbow Coalition","Munyanduri Tendai Peter
New Patriotic Front","Mutinhiri Ambrose
National Patriotic Front","Shumba Kuzozvirava Daniel
United Democratic Alliance","Wilson Harry Peter
Democratic Opposition Party",Total Votes Rejected,Ballot Paper Unaccounted for,Total Votes Cast,Total Valid Votes Cast
Muzarabani,Muzarabani North,Muzarabani RDC,7,Kapatamukombe Primary School,1100MUZ0701,0,65,1,0,0,1,0,0,0,0,0,0,0,1,202,0,0,1,0,0,0,0,1,5,0,277,272
Muzarabani,Muzarabani North,Muzarabani RDC,7,Muganhi Village Tent,1100MUZ0702,0,2,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,100,100
Muzarabani,Muzarabani North,Muzarabani RDC,7,Nyahwanga Secondary School,1100MUZ0703,0,8,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1,0,0,1,0,2,0,84,82
,,,,3 Polling Stations,Ward Total,0,75,1,0,0,1,0,0,0,0,0,0,0,1,372,0,0,1,1,0,0,1,1,7,0,461,454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,8,Muringazuva Primary School,1100MUZ0801,2,75,0,0,0,0,1,1,1,0,0,0,0,0,611,0,0,0,0,1,0,0,0,5,1,697,692
Muzarabani,Muzarabani North,Muzarabani RDC,8,Muringazuva Village Tent,1100MUZ0802,1,18,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,1,0,0,0,1,0,213,212
Muzarabani,Muzarabani North,Muzarabani RDC,8,Mushinye Village Tent,1100MUZ0803,0,14,0,0,0,0,1,0,1,0,0,0,0,0,322,0,0,0,0,0,0,0,0,5,1,343,338
Muzarabani,Muzarabani North,Muzarabani RDC,8,Muzarabani Community Hall A,1100MUZ0804 A,0,95,1,0,1,0,1,0,0,1,0,0,0,1,377,1,0,0,0,0,0,1,1,14,0,494,480
Muzarabani,Muzarabani North,Muzarabani RDC,8,Muzarabani Community Hall B,1100MUZ0804 B,0,111,1,0,1,0,0,1,0,0,0,0,0,0,348,1,0,1,0,1,0,0,0,7,0,472,465
,,,,5 Polling Stations,Ward Total,3,313,2,0,2,0,3,2,2,1,0,0,0,1,"1,850",2,0,1,0,3,0,1,1,32,2,"2,219","2,187"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,19,Boore Primary School,1100MUZ1901,1,33,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,3,0,348,345
Muzarabani,Muzarabani North,Muzarabani RDC,19,Tandare Village Tent,1100MUZ1902,0,2,0,0,0,1,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,1,1,0,122,121
Muzarabani,Muzarabani North,Muzarabani RDC,19,Utete Primary School,1100MUZ1903,0,87,0,0,0,0,0,2,0,0,0,0,0,1,562,1,0,0,0,0,0,0,0,3,0,656,653
,,,,3 Polling Stations,Ward Total,1,122,0,0,0,1,0,2,0,0,0,0,0,1,990,1,0,0,0,0,0,0,1,7,0,"1,126","1,119"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,23,Huni Village Tent,1100MUZ2301,2,64,4,1,0,0,2,2,0,2,0,0,0,3,585,0,0,0,1,0,0,0,0,7,0,673,666
Muzarabani,Muzarabani North,Muzarabani RDC,23,Kaerezi Primary School A,1100MUZ2302 A,1,17,1,0,0,1,0,0,0,0,0,1,0,0,437,0,0,0,2,0,1,0,1,1,0,463,462
Muzarabani,Muzarabani North,Muzarabani RDC,23,Kaerezi Primary School B,1100MUZ2302 B,1,33,0,0,0,0,1,0,0,0,0,0,0,0,434,0,0,0,1,0,0,0,0,1,0,471,470
Muzarabani,Muzarabani North,Muzarabani RDC,23,Kakonono Village Tent,1100MUZ2303,1,13,0,0,0,0,0,0,1,0,0,0,0,0,308,0,0,0,3,1,0,0,0,7,0,334,327
,,,,4 Polling Stations,Ward Total,5,127,5,1,0,1,3,2,1,2,0,1,0,3,"1,764",0,0,0,7,1,1,0,1,16,0,"1,941","1,925"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,24,Chibombo Primary School,1100MUZ2401,0,52,0,0,0,1,0,2,0,0,0,0,0,1,515,0,0,0,0,1,1,1,0,5,0,579,574
Muzarabani,Muzarabani North,Muzarabani RDC,24,Chiwenga Primary School,1100MUZ2402,2,27,1,0,0,1,1,0,0,1,0,0,0,0,757,0,0,0,1,1,0,0,1,0,0,793,793
Muzarabani,Muzarabani North,Muzarabani RDC,24,Keche Primary School,1100MUZ2403,1,33,1,0,0,1,1,1,0,0,0,0,1,1,646,0,0,0,1,0,0,0,1,3,0,691,688
Muzarabani,Muzarabani North,Muzarabani RDC,24,Machakwa Village Tent,1100MUZ2404,0,32,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,1,0,0,0,0,1,413,413
,,,,4 Polling Stations,Ward Total,3,144,2,0,0,3,2,3,0,1,0,0,1,2,"2,298",0,0,0,2,3,1,1,2,8,1,"2,476","2,468"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,27,Machaya Primary School,1100MUZ2701,0,72,0,0,0,0,0,0,0,0,1,0,0,1,565,0,0,1,0,1,0,0,1,4,0,646,642
Muzarabani,Muzarabani North,Muzarabani RDC,27,Museredza Primary School,1100MUZ2702,1,29,0,0,0,0,0,1,0,0,0,0,0,0,675,0,0,0,0,0,0,1,2,3,0,712,709
,,,,2 Polling Stations,Ward Total,1,101,0,0,0,0,0,1,0,0,1,0,0,1,"1,240",0,0,1,0,1,0,1,3,7,0,"1,358","1,351"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani North Constituency Total,,,,,,35,"1,786",14,2,4,12,12,26,3,11,1,2,2,22,"16,616",15,1,6,14,10,7,8,14,194,5,"18,817","18,623"
Muzarabani,Muzarabani South,Muzarabani RDC,9,Chiwashira Primary School,1100MUZ0901,0,21,0,0,0,0,0,0,0,0,0,0,0,0,606,1,0,0,0,0,0,0,0,5,0,633,628
Muzarabani,Muzarabani South,Muzarabani RDC,9,Mhene Primary School,1100MUZ0902,0,42,1,0,1,0,0,3,0,0,0,0,0,0,469,2,1,1,0,0,0,0,0,9,0,529,520
,,,,2 Polling Stations,Ward Total,0,63,1,0,1,0,0,3,0,0,0,0,0,0,"1,075",3,1,1,0,0,0,0,0,14,0,"1,162","1,148"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,10,Chiweshe Primary School,1100MUZ1001,3,78,3,0,0,2,0,1,1,0,0,1,0,0,587,2,0,0,0,0,1,0,0,9,0,688,679
Muzarabani,Muzarabani South,Muzarabani RDC,10,St Albert’s Primary School A,1100MUZ1002 A,2,176,1,0,1,1,1,3,0,0,0,0,0,1,316,0,0,2,1,0,1,0,2,12,0,520,508
Muzarabani,Muzarabani South,Muzarabani RDC,10,St Albert’s Primary School B,1100MUZ1002 B,2,174,1,1,0,1,1,2,0,0,0,0,0,0,321,0,0,0,1,0,0,1,2,11,0,518,507
Muzarabani,Muzarabani South,Muzarabani RDC,10,Uchachacha DDF Rest Camp Tent,1100MUZ1003,5,12,0,0,0,1,0,0,0,1,0,0,0,1,480,1,0,0,0,0,0,0,1,9,0,511,502
,,,,4 Polling Stations,Ward Total,12,440,5,1,1,5,2,6,1,1,0,1,0,2,"1,704",3,0,2,2,0,2,1,5,41,0,"2,237","2,196"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,11,Chiripiro Primary School,1100MUZ1101,0,37,2,0,0,0,1,0,0,0,0,0,0,2,418,0,0,0,1,0,0,0,0,6,0,467,461
Muzarabani,Muzarabani South,Muzarabani RDC,11,Munhenga Primary School A,1100MUZ1102 A,1,42,1,0,0,2,0,2,0,0,0,0,0,1,451,0,0,0,2,0,0,0,0,8,0,510,502
Muzarabani,Muzarabani South,Muzarabani RDC,11,Munhenga Primary School B,1100MUZ1102 B,2,32,2,0,0,0,1,1,0,0,0,0,0,0,445,0,0,0,0,1,0,0,0,7,0,491,484
Muzarabani,Muzarabani South,Muzarabani RDC,11,Sable Heights Primary School,1100MUZ1103,0,14,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,2,0,103,101
,,,,4 Polling Stations,Ward Total,3,125,5,0,0,2,2,3,0,0,0,0,0,3,"1,401",0,0,0,3,1,0,0,0,23,0,"1,571","1,548"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,12,Chikale Farm Tent,1100MUZ1201,0,19,0,0,0,1,0,1,0,2,0,1,0,1,506,1,0,0,1,0,1,0,0,1,0,535,534
Muzarabani,Muzarabani South,Muzarabani RDC,12,Hilbree Primary School,1100MUZ1202,0,9,0,0,0,0,0,1,0,0,0,0,0,0,268,1,0,0,0,1,0,0,0,3,0,283,280
Muzarabani,Muzarabani South,Muzarabani RDC,12,Samanyanga Primary School,1100MUZ1203,,21,1,0,0,0,0,0,0,0,1,0,0,1,433,1,0,1,0,0,0,0,0,3,0,462,459
Muzarabani,Muzarabani South,Muzarabani RDC,12,Trinity Rock farm Tent,1100MUZ1204,0,20,0,0,1,0,0,1,0,1,0,0,0,1,432,2,0,0,1,0,2,0,0,0,0,461,461
,,,,4 Polling Stations,Ward Total,0,69,1,0,1,1,0,3,0,3,1,1,0,3,"1,639",5,0,1,2,1,3,0,0,7,0,"1,741","1,734"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,13,Gee Jay sch Primary School,1100MUZ1301,0,24,0,0,0,1,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,1,5,0,217,212
Muzarabani,Muzarabani South,Muzarabani RDC,13,Kilkerran Farm Tent,1100MUZ1302,0,13,0,0,0,1,0,0,0,0,0,0,0,1,179,1,0,0,0,0,0,0,0,0,0,195,195
Muzarabani,Muzarabani South,Muzarabani RDC,13,Maware Primary School,1100MUZ1303,3,21,2,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,1,0,0,3,0,463,460
Muzarabani,Muzarabani South,Muzarabani RDC,13,Silverstroom Primary School,1100MUZ1304,0,25,0,0,0,1,1,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,14,0,372,358
,,,,4 Polling Stations,Ward Total,3,83,2,0,0,3,1,0,0,0,0,0,0,1,"1,129",1,0,0,0,0,1,0,1,22,0,"1,247","1,225"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,14,Ashford Primary School,1100MUZ1401,0,36,0,0,0,0,0,1,0,1,0,0,0,1,729,0,0,0,0,0,0,0,2,8,0,778,770
Muzarabani,Muzarabani South,Muzarabani RDC,14,Chipiri Farm Tent,1100MUZ1402,1,39,2,0,0,0,0,2,0,0,0,0,1,0,368,0,0,0,0,0,0,0,0,7,0,420,413
Muzarabani,Muzarabani South,Muzarabani RDC,14,Clearmorning Primary School,1100MUZ1403,2,35,0,0,0,0,1,2,0,0,0,1,0,0,813,0,0,0,1,0,0,0,0,16,0,871,855
Muzarabani,Muzarabani South,Muzarabani RDC,14,Goromokwa Primary School,1100MUZ1404,0,7,2,0,0,3,0,0,0,0,0,0,0,1,599,0,0,0,0,0,0,0,0,2,0,614,612
Muzarabani,Muzarabani South,Muzarabani RDC,14,Mwonga farm - Tent,1100MUZ1405,0,14,0,0,0,0,0,0,1,0,0,0,0,1,192,0,0,0,0,0,0,0,0,4,0,212,208
Muzarabani,Muzarabani South,Muzarabani RDC,14,Tekwani Farm Tent,1100MUZ1406,0,9,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,172,172
,,,,6 Polling Stations,Ward Total,3,140,4,0,0,3,1,5,1,1,0,1,1,3,"2,864",0,0,0,1,0,0,0,2,37,0,"3,067","3,030"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,15,Gatu Primary School A,1100MUZ1501 A,1,192,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,1,0,0,0,1,0,7,0,592,585
Muzarabani,Muzarabani South,Muzarabani RDC,15,Gatu Primary School B,1100MUZ1501 B,0,199,0,0,0,0,0,1,1,0,0,0,0,0,348,1,0,0,1,0,0,1,0,7,0,559,552
Muzarabani,Muzarabani South,Muzarabani RDC,15,Gatu Primary School C,1100MUZ1501 C,1,170,0,1,0,1,1,0,0,0,1,0,0,0,342,0,0,0,0,0,0,0,0,5,0,522,517
,,,,3 Polling Stations,Ward Total,2,561,0,1,0,1,1,1,1,0,1,0,0,0,"1,080",1,0,1,1,0,0,2,0,19,0,"1,673","1,654"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,16,Mukwengure Primary School,1100MUZ1601,1,79,0,0,0,3,0,1,0,0,0,0,1,1,608,1,0,1,0,0,1,0,0,6,12,703,697
,,,,1 Polling Stations,Ward Total,1,79,0,0,0,3,0,1,0,0,0,0,1,1,608,1,0,1,0,0,1,0,0,6,12,703,697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,17,Charunda Primary School,1100MUZ1701,0,26,1,0,0,0,1,1,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,7,,375,368
Muzarabani,Muzarabani South,Muzarabani RDC,17,Hoya Primary School,1100MUZ1702,1,24,0,0,0,1,0,0,0,0,0,0,1,1,657,1,1,0,0,0,0,0,1,11,0,699,688
Muzarabani,Muzarabani South,Muzarabani RDC,17,Kambudzi Primary School,1100MUZ1703,1,6,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,1,0,0,0,0,6,0,479,473
Muzarabani,Muzarabani South,Muzarabani RDC,17,Mangurenje Primary School,1100MUZ1704,0,11,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,3,1,344,341
Muzarabani,Muzarabani South,Muzarabani RDC,17,Muchembere Primary School,1100MUZ1705,1,23,0,0,0,0,0,0,0,0,0,0,0,1,218,0,0,0,0,0,0,0,0,1,0,244,243
,,,,5 Polling Stations,Ward Total,3,90,1,0,0,1,1,1,0,0,0,0,1,2,"2,009",1,1,0,1,0,0,0,1,28,1,"2,141","2,113"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,18,Mufuka Village Tent,1100MUZ1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,13
Muzarabani,Muzarabani South,Muzarabani RDC,18,Murimo Business Centre Tent,1100MUZ1802,0,7,1,0,0,3,0,0,0,0,0,0,0,0,321,0,0,0,1,0,0,0,0,3,0,336,333
Muzarabani,Muzarabani South,Muzarabani RDC,18,Mutemakungu Primary School,1100MUZ1803,0,18,1,0,1,0,0,0,0,0,1,1,0,1,485,1,0,0,2,1,0,0,1,4,0,517,513
,,,,3 Polling Stations,Ward Total,0,25,2,0,1,3,0,0,0,0,1,1,0,1,819,1,0,0,3,1,0,0,1,7,0,866,859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,20,Chawarura Primary School A,1100MUZ2001 A,1,47,0,0,1,0,0,2,1,0,0,0,0,1,458,0,0,0,1,0,0,0,0,8,0,520,512
Muzarabani,Muzarabani South,Muzarabani RDC,20,Chawarura Primary School B,1100MUZ2001 B,0,67,0,0,0,0,0,1,0,0,0,0,0,0,435,0,0,0,1,0,0,0,1,2,0,507,505
,,,,2 Polling Stations,Ward Total,1,114,0,0,1,0,0,3,1,0,0,0,0,1,893,0,0,0,2,0,0,0,1,10,0,"1,027","1,017"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,21,Chawarura Skills Development Centre,1100MUZ2101,0,29,0,0,0,0,0,1,0,0,0,0,0,0,303,0,0,0,1,0,0,0,0,2,0,336,334
Muzarabani,Muzarabani South,Muzarabani RDC,21,Chitemamuswe Primary School,1100MUZ2102,0,18,0,0,0,1,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,2,0,394,392
Muzarabani,Muzarabani South,Muzarabani RDC,21,Mavhuradonha Farm Tent,1100MUZ2103,0,3,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,1,0,0,0,0,2,0,158,156
,,,,3 Polling Stations,Ward Total,0,50,0,0,0,1,0,1,0,0,0,0,0,0,828,0,0,0,2,0,0,0,0,6,0,888,882
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,22,Chaona Resettlement Tent,1100MUZ2201,2,67,3,0,0,5,3,2,0,0,0,0,0,2,687,0,0,2,0,0,0,0,1,9,0,783,774
Muzarabani,Muzarabani South,Muzarabani RDC,22,Nyamaridza Secondary School,1100MUZ2202,0,33,0,0,0,0,0,0,0,0,0,0,0,0,251,1,0,0,0,1,0,0,1,3,0,290,287
,,,,2 Polling Stations,Ward Total,2,100,3,0,0,5,3,2,0,0,0,0,0,2,938,1,0,2,0,1,0,0,2,12,0,"1,073","1,061"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,25,The Range Farm Tent,1100MUZ2501,1,14,1,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,1,5,0,396,391
Muzarabani,Muzarabani South,Muzarabani RDC,25,Westbury Farm Tent,1100MUZ2502,1,38,0,0,0,1,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,5,1,681,676
,,,,2 Polling Stations,Ward Total,2,52,1,0,0,1,0,0,0,0,0,0,0,0,"1,010",0,0,0,0,0,0,0,1,10,1,"1,077","1,067"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,26,Dunbarton Farm Tent,1100MUZ2601,0,14,0,0,0,0,1,0,0,0,0,0,1,0,359,0,0,0,0,0,0,0,0,4,0,379,375
Muzarabani,Muzarabani South,Muzarabani RDC,26,Takunda Primary School A,1100MUZ2602 A,1,22,0,0,0,1,0,0,0,0,1,0,0,0,656,1,0,0,3,1,0,0,0,5,0,691,686
Muzarabani,Muzarabani South,Muzarabani RDC,26,Takunda Primary School B,1100MUZ2602 B,0,39,2,0,0,1,0,0,0,2,0,0,0,2,628,3,0,0,0,0,0,0,0,4,0,681,677
,,,,3 Polling Stations,Ward Total,1,75,2,0,0,2,1,0,0,2,1,0,1,2,"1,643",4,0,0,3,1,0,0,0,13,0,"1,751","1,738"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,28,Aranbira Primary School,1100MUZ2801,0,15,0,0,0,0,1,0,0,0,1,0,0,1,518,0,0,0,1,0,0,0,0,0,0,537,537
Muzarabani,Muzarabani South,Muzarabani RDC,28,Chidikamwedzi Primary School,1100MUZ2802,3,29,1,0,0,0,1,0,0,0,0,0,0,2,752,2,0,1,0,1,0,0,0,14,3,806,792
Muzarabani,Muzarabani South,Muzarabani RDC,28,Chipata Primary School,1100MUZ2803,1,5,0,0,0,0,1,0,0,0,0,0,0,1,175,0,0,0,1,0,0,0,0,1,0,185,184
Muzarabani,Muzarabani South,Muzarabani RDC,28,Mutorazeni Farm Tent,1100MUZ2804,0,31,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,1,0,0,0,0,2,0,412,410
Muzarabani,Muzarabani South,Muzarabani RDC,28,Sulugulu Farm Tent,1100MUZ2805,0,8,1,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,1,0,0,0,0,2,0,368,366
,,,,5 Polling Stations,Ward Total,4,88,2,0,0,0,3,0,0,0,1,0,0,4,"2,179",2,0,1,4,1,0,0,0,19,3,"2,308","2,289"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani South,Muzarabani RDC,29,Aurellia Farm Tent,1100MUZ2901,1,7,0,0,0,3,0,0,0,0,0,0,0,0,361,0,0,1,0,0,0,0,0,4,0,377,373
Muzarabani,Muzarabani South,Muzarabani RDC,29,Minda Primary School,1100MUZ2902,0,6,1,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,3,0,714,711
Muzarabani,Muzarabani South,Muzarabani RDC,29,Ruindi Farm Tent,1100MUZ2903,0,2,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,2,0,235,233
,,,,3 Polling Stations,Ward Total,1,15,1,0,0,3,0,0,0,0,0,0,0,0,"1,296",0,0,1,0,0,0,0,0,9,0,"1,326","1,317"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani South Constituency Total,,,,,,38,"2,169",30,2,5,34,15,29,4,7,5,4,4,25,"23,115",23,2,10,24,6,7,3,14,283,17,"25,858","25,575"
Rushinga,Rushinga,Rushinga RDC,1,Chabooka Village Tent,6100RUS0101,1,9,1,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,3,0,261,258
Rushinga,Rushinga,Rushinga RDC,1,Mukosa Primary School,6100RUS0102,1,22,0,0,0,1,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,1,0,0,564,564
Rushinga,Rushinga,Rushinga RDC,1,Nyabawa Primary School,6100RUS0103,1,18,1,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,9,0,307,298
,,,,3 Polling Stations,Ward Total,3,49,2,0,0,1,0,0,0,0,0,0,0,0,"1,064",0,0,0,0,0,0,0,1,12,0,"1,132","1,120"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushinga,Rushinga,Rushinga RDC,2,Chapinduka Primary School,6100RUS0201,0,29,1,0,0,0,0,1,0,0,0,0,0,0,221,0,0,0,0,0,1,0,0,2,0,255,253
Rushinga,Rushinga,Rushinga RDC,2,Mukosa Village Tent,6100RUS0202,0,35,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,1,0,172,171
Rushinga,Rushinga,Rushinga RDC,2,Nyamuzeya Primary School,6100RUS0203,0,23,0,0,0,0,0,0,0,0,0,0,0,0,313,0,1,0,0,0,0,0,0,5,0,342,337
,,,,3 Polling Stations,Ward Total,0,87,1,0,0,0,0,1,0,0,0,0,0,0,670,0,1,0,0,0,1,0,0,8,0,769,761
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushinga,Rushinga,Rushinga RDC,3,Chimandau Primary School,6100RUS0301,2,21,0,1,1,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,1,3,0,331,328
Rushinga,Rushinga,Rushinga RDC,3,Chitange Primary School,6100RUS0302,1,31,0,0,0,1,0,1,0,0,0,0,0,0,480,0,1,2,1,0,0,0,0,2,0,520,518
Rushinga,Rushinga,Rushinga RDC,3,Machirinje Primary School,6100RUS0303,0,19,1,1,0,1,0,0,0,0,0,1,0,0,274,0,1,0,0,0,0,0,0,3,0,301,298
Rushinga,Rushinga,Rushinga RDC,3,Mutemachani Village Tent,6100RUS0304,1,25,1,0,0,0,0,0,0,0,0,0,0,0,146,0,2,1,0,0,0,0,0,2,0,178,176
,,,,4 Polling Stations,Ward Total,4,96,2,2,1,2,0,1,0,0,0,1,0,0,"1,202",0,4,3,1,0,0,0,1,10,0,"1,330","1,320"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushinga,Rushinga,Rushinga RDC,4,Kunyeti Village Tent,6100RUS0401,0,44,0,0,0,0,0,1,0,0,0,0,0,0,341,1,0,0,1,0,0,0,0,3,0,391,388
Rushinga,Rushinga,Rushinga RDC,4,Marymount Mission Hospital,6100RUS0402,0,66,1,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,227,227
Rushinga,Rushinga,Rushinga RDC,4,Marymount Secondary School,6100RUS0403,1,296,0,0,0,0,0,2,0,0,0,0,0,0,312,2,0,0,0,1,0,0,0,10,0,624,614
,,,,3 Polling Stations,Ward Total,1,406,1,0,0,0,0,3,0,0,0,0,0,0,813,3,0,0,1,1,0,0,0,13,0,"1,242","1,229"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushinga,Rushinga,Rushinga RDC,5,Makuni Primary School,6100RUS0501,0,33,0,0,0,0,0,0,0,0,0,0,1,0,131,0,0,0,0,0,0,0,0,2,0,167,165
Rushinga,Rushinga,Rushinga RDC,5,Makuni Secondary School,6100RUS0502,0,22,0,0,0,0,1,1,0,0,0,0,0,1,338,0,0,0,0,0,0,0,0,2,0,365,363
Rushinga,Rushinga,Rushinga RDC,5,Mukonde Primary School,6100RUS0503,1,20,0,0,0,0,0,0,0,0,1,0,0,0,397,1,0,0,0,0,0,0,0,2,0,422,420
,,,,3 Polling Stations,Ward Total,1,75,0,0,0,0,1,1,0,0,1,0,1,1,866,1,0,0,0,0,0,0,0,6,0,954,948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushinga,Rushinga,Rushinga RDC,6,Kasenzi Business Centre Tent,6100RUS0601,0,10,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,1,0,406,405
Rushinga,Rushinga,Rushinga RDC,6,Kasenzi Primary School,6100RUS0602,0,46,1,0,0,0,0,2,0,0,1,0,0,0,323,0,0,0,0,0,0,0,1,1,0,375,374
Rushinga,Rushinga,Rushinga RDC,6,Nyabvedzi Village Tent,6100RUS0603,1,2,0,0,0,1,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,2,0,159,157
Rushinga,Rushinga,Rushinga RDC,6,Nyanhoto Village Tent,6100RUS0604,1,7,0,0,1,0,0,1,0,0,0,0,0,0,69,0,0,0,1,0,0,0,0,3,0,83,80
,,,,4 Polling Stations,Ward Total,2,65,1,0,1,1,0,3,0,0,1,0,0,0,940,0,0,0,1,0,0,0,1,7,0,"1,023","1,016"
