DISTRICT,CONSTITUENCY,LOCAL AUTHORITY,WARD NO,POLLING STATION,STATION CODE,Busha Joseph Makamba,Chamisa Nelson,Chikanga  Everisto Washington,Dzapasi Melbah ,Gava Peter Mapfumo ,Hlabangana Kwanele,Kasiyamhuru Blessing,Khupe Thokozani,Madhuku Lovemore,Mangoma Elton Steers,Manyika Noah Ngoni,Mapfumo Chiguvare Tonderayi Johannes Timothy,MARIYACHA Violet,Mhambi-Hove Divine,Mnangagwa Emmerson Dambudzo,Moyo Donald Nkosana ,Mteki Bryn Taurai,Mugadza Willard Tawonezvi,Mujuru Joice Teurai Ropa,Munyanduri Tenda Peter,MutinhirI Ambrose,Shumba Kuzozvirava Doniel,Wilson Peter Harry,Total Votes Rejected ,Ballot Paper Unaccounted for,Total Votes Cast,Total Valid Votes Cast
Muzarabani,Muzarabani South,Muzarabani RDC,17,Muchembere Primary School,1100MUZ1705,1,23,0,0,0,0,0,0,0,0,0,0,0,1,218,0,0,0,0,0,0,0,0,1,0,244,243
Muzarabani,Muzarabani South,Muzarabani RDC,18,Mufuka Village Tent,1100MUZ1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,13
Muzarabani,Muzarabani South,Muzarabani RDC,18,Murimo Business Centre Tent,1100MUZ1802,0,7,1,0,0,3,0,0,0,0,0,0,0,0,321,0,0,0,1,0,0,0,0,3,0,336,333
Muzarabani,Muzarabani South,Muzarabani RDC,18,Mutemakungu Primary School,1100MUZ1803,0,18,1,0,1,0,0,0,0,0,1,1,0,1,485,1,0,0,2,1,0,0,1,4,0,517,513
Muzarabani,Muzarabani South,Muzarabani RDC,20,Chawarura Primary School A,1100MUZ2001 A,1,47,0,0,1,0,0,2,1,0,0,0,0,1,458,0,0,0,1,0,0,0,0,8,0,520,512
Muzarabani,Muzarabani South,Muzarabani RDC,20,Chawarura Primary School B,1100MUZ2001 B,0,67,0,0,0,0,0,1,0,0,0,0,0,0,435,0,0,0,1,0,0,0,1,2,0,507,505
Muzarabani,Muzarabani South,Muzarabani RDC,21,Chawarura Skills Development Centre,1100MUZ2101,0,29,0,0,0,0,0,1,0,0,0,0,0,0,303,0,0,0,1,0,0,0,0,2,0,336,334
Muzarabani,Muzarabani South,Muzarabani RDC,21,Chitemamuswe Primary School,1100MUZ2102,0,18,0,0,0,1,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,2,0,394,392
Muzarabani,Muzarabani South,Muzarabani RDC,21,Mavhuradonha Farm Tent,1100MUZ2103,0,3,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,1,0,0,0,0,2,0,158,156
Muzarabani,Muzarabani South,Muzarabani RDC,22,Chaona Resettlement Tent,1100MUZ2201,2,67,3,0,0,5,3,2,0,0,0,0,0,2,687,0,0,2,0,0,0,0,1,9,0,783,774
Muzarabani,Muzarabani South,Muzarabani RDC,22,Nyamaridza Secondary School,1100MUZ2202,0,33,0,0,0,0,0,0,0,0,0,0,0,0,251,1,0,0,0,1,0,0,1,3,0,290,287
Muzarabani,Muzarabani South,Muzarabani RDC,25,The Range Farm Tent,1100MUZ2501,1,14,1,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,1,5,0,396,391
Muzarabani,Muzarabani South,Muzarabani RDC,25,Westbury Farm Tent,1100MUZ2502,1,38,0,0,0,1,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,5,1,681,676
Muzarabani,Muzarabani South,Muzarabani RDC,26,Dunbarton Farm Tent,1100MUZ2601,0,14,0,0,0,0,1,0,0,0,0,0,1,0,359,0,0,0,0,0,0,0,0,4,0,379,375
Muzarabani,Muzarabani South,Muzarabani RDC,26,Takunda Primary School A,1100MUZ2602 A,1,22,0,0,0,1,0,0,0,0,1,0,0,0,656,1,0,0,3,1,0,0,0,5,0,691,686
Muzarabani,Muzarabani South,Muzarabani RDC,26,Takunda Primary School B,1100MUZ2602 B,0,39,2,0,0,1,0,0,0,2,0,0,0,2,628,3,0,0,0,0,0,0,0,4,0,681,677
Muzarabani,Muzarabani South,Muzarabani RDC,28,Aranbira Primary School,1100MUZ2801,0,15,0,0,0,0,1,0,0,0,1,0,0,1,518,0,0,0,1,0,0,0,0,0,0,537,537
Muzarabani,Muzarabani South,Muzarabani RDC,28,Chidikamwedzi Primary School,1100MUZ2802,3,29,1,0,0,0,1,0,0,0,0,0,0,2,752,2,0,1,0,1,0,0,0,14,3,806,792
Muzarabani,Muzarabani South,Muzarabani RDC,28,Chipata Primary School,1100MUZ2803,1,5,0,0,0,0,1,0,0,0,0,0,0,1,175,0,0,0,1,0,0,0,0,1,0,185,184
Muzarabani,Muzarabani South,Muzarabani RDC,28,Mutorazeni Farm Tent,1100MUZ2804,0,31,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,1,0,0,0,0,2,0,412,410
Muzarabani,Muzarabani South,Muzarabani RDC,28,Sulugulu Farm Tent,1100MUZ2805,0,8,1,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,1,0,0,0,0,2,0,368,366
Muzarabani,Muzarabani South,Muzarabani RDC,29,Aurellia Farm Tent,1100MUZ2901,1,7,0,0,0,3,0,0,0,0,0,0,0,0,361,0,0,1,0,0,0,0,0,4,0,377,373
Muzarabani,Muzarabani South,Muzarabani RDC,29,Minda Primary School,1100MUZ2902,0,6,1,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,3,0,714,711
Muzarabani,Muzarabani South,Muzarabani RDC,29,Ruindi Farm Tent,1100MUZ2903,0,2,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,2,0,235,233
Rushinga,Rushinga,Rushinga RDC,1,Chabooka Village Tent,6100RUS0101,1,9,1,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,3,0,261,258
Rushinga,Rushinga,Rushinga RDC,1,Mukosa Primary School,6100RUS0102,1,22,0,0,0,1,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,1,0,0,564,564
Rushinga,Rushinga,Rushinga RDC,1,Nyabawa Primary School,6100RUS0103,1,18,1,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,9,0,307,298
Rushinga,Rushinga,Rushinga RDC,2,Chapinduka Primary School,6100RUS0201,0,29,1,0,0,0,0,1,0,0,0,0,0,0,221,0,0,0,0,0,1,0,0,2,0,255,253
Rushinga,Rushinga,Rushinga RDC,2,Mukosa Village Tent,6100RUS0202,0,35,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,1,0,172,171
Rushinga,Rushinga,Rushinga RDC,2,Nyamuzeya Primary School,6100RUS0203,0,23,0,0,0,0,0,0,0,0,0,0,0,0,313,0,1,0,0,0,0,0,0,5,0,342,337
Rushinga,Rushinga,Rushinga RDC,3,Chimandau Primary School,6100RUS0301,2,21,0,1,1,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,1,3,0,331,328
Rushinga,Rushinga,Rushinga RDC,3,Chitange Primary School,6100RUS0302,1,31,0,0,0,1,0,1,0,0,0,0,0,0,480,0,1,2,1,0,0,0,0,2,0,520,518
Rushinga,Rushinga,Rushinga RDC,3,Machirinje Primary School,6100RUS0303,0,19,1,1,0,1,0,0,0,0,0,1,0,0,274,0,1,0,0,0,0,0,0,3,0,301,298
Rushinga,Rushinga,Rushinga RDC,3,Mutemachani Village Tent,6100RUS0304,1,25,1,0,0,0,0,0,0,0,0,0,0,0,146,0,2,1,0,0,0,0,0,2,0,178,176
Rushinga,Rushinga,Rushinga RDC,4,Kunyeti Village Tent,6100RUS0401,0,44,0,0,0,0,0,1,0,0,0,0,0,0,341,1,0,0,1,0,0,0,0,3,0,391,388
Rushinga,Rushinga,Rushinga RDC,4,Marymount Mission Hospital,6100RUS0402,0,66,1,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,227,227
Rushinga,Rushinga,Rushinga RDC,4,Marymount Secondary School,6100RUS0403,1,296,0,0,0,0,0,2,0,0,0,0,0,0,312,2,0,0,0,1,0,0,0,10,0,624,614
Rushinga,Rushinga,Rushinga RDC,5,Makuni Primary School,6100RUS0501,0,33,0,0,0,0,0,0,0,0,0,0,1,0,131,0,0,0,0,0,0,0,0,2,0,167,165
Rushinga,Rushinga,Rushinga RDC,5,Makuni Secondary School,6100RUS0502,0,22,0,0,0,0,1,1,0,0,0,0,0,1,338,0,0,0,0,0,0,0,0,2,0,365,363
Rushinga,Rushinga,Rushinga RDC,5,Mukonde Primary School,6100RUS0503,1,20,0,0,0,0,0,0,0,0,1,0,0,0,397,1,0,0,0,0,0,0,0,2,0,422,420
Rushinga,Rushinga,Rushinga RDC,6,Kasenzi Business Centre Tent,6100RUS0601,0,10,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,1,0,406,405
Rushinga,Rushinga,Rushinga RDC,6,Kasenzi Primary School,6100RUS0602,0,46,1,0,0,0,0,2,0,0,1,0,0,0,323,0,0,0,0,0,0,0,1,1,0,375,374
Rushinga,Rushinga,Rushinga RDC,6,Nyabvedzi Village Tent,6100RUS0603,1,2,0,0,0,1,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,2,0,159,157
Rushinga,Rushinga,Rushinga RDC,6,Nyanhoto Village Tent,6100RUS0604,1,7,0,0,1,0,0,1,0,0,0,0,0,0,69,0,0,0,1,0,0,0,0,3,0,83,80
Rushinga,Rushinga,Rushinga RDC,7,Chitepo Primary School,6100RUS0701,0,18,0,0,1,1,0,0,0,1,0,0,0,0,262,0,0,0,1,0,0,0,0,3,0,287,284
Rushinga,Rushinga,Rushinga RDC,7,Chomutukutu Secondary School,6100RUS0702,7,199,3,0,0,3,3,10,1,0,0,2,0,2,587,4,1,0,2,1,0,2,6,9,0,842,833
Rushinga,Rushinga,Rushinga RDC,7,Kanzara Pre-School,6100RUS0703,2,6,0,0,0,0,1,1,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,133,133
Rushinga,Rushinga,Rushinga RDC,7,Mandendera Business Centre Tent,6100RUS0704,0,29,0,0,0,0,0,2,0,0,0,0,0,1,329,0,0,1,0,0,0,0,0,9,0,371,362
Rushinga,Rushinga,Rushinga RDC,7,Mukazika Village Tent,6100RUS0705,2,81,1,0,0,1,1,6,0,0,0,0,0,1,354,1,0,0,1,0,1,1,0,4,0,455,451
Rushinga,Rushinga,Rushinga RDC,12,Chitimbe Village Tent,6100RUS1201,1,85,0,0,0,1,3,0,0,0,0,0,0,0,424,1,0,0,1,1,0,0,0,9,0,526,517
Rushinga,Rushinga,Rushinga RDC,12,Magaranhewe Primary School,6100RUS1202,5,182,5,0,1,3,0,1,0,3,0,0,1,3,605,2,0,2,3,1,1,1,1,14,0,834,820
Rushinga,Rushinga,Rushinga RDC,12,Magaranhewe Village Tent,6100RUS1203,1,46,1,1,0,0,0,1,0,0,0,0,0,0,238,1,2,0,0,0,0,0,0,1,0,292,291
Rushinga,Rushinga,Rushinga RDC,12,Musvaire Primary School,6100RUS1204,4,60,1,0,1,0,0,2,0,1,0,0,0,1,343,0,0,0,0,0,0,0,0,7,0,420,413
Rushinga,Rushinga,Rushinga RDC,13,Chimhanda Clinic,6100RUS1301,1,116,0,0,0,0,0,1,0,0,0,0,0,0,135,0,1,0,6,0,0,0,0,2,0,262,260
Rushinga,Rushinga,Rushinga RDC,13,Humbasha Pre-School,6100RUS1302,1,62,1,0,0,1,0,0,0,0,0,0,0,0,153,2,0,0,2,0,0,0,0,2,0,224,222
Rushinga,Rushinga,Rushinga RDC,13,Kademeteme Village Tent,6100RUS1303,2,68,2,0,0,1,0,2,0,0,0,0,0,3,413,1,0,0,0,0,0,0,1,2,0,495,493
Rushinga,Rushinga,Rushinga RDC,13,Kasanga Primary School,6100RUS1304,1,96,0,0,1,0,0,1,0,0,0,2,0,1,212,0,0,0,12,0,0,0,1,3,0,330,327
Rushinga,Rushinga,Rushinga RDC,13,Nyamakamba Business Centre Tent,6100RUS1305,1,100,0,0,0,1,1,1,0,0,0,0,0,0,169,1,0,1,6,0,0,1,0,6,0,288,282
Rushinga,Rushinga,Rushinga RDC,14,Chiripai Village Tent,6100RUS1401,2,75,2,0,0,1,0,4,0,0,0,0,1,0,303,1,1,0,6,0,0,1,0,5,0,402,397
Rushinga,Rushinga,Rushinga RDC,14,Gwangwava Primary School,6100RUS1402,1,174,1,0,0,1,0,4,0,0,0,1,1,0,317,1,1,1,6,1,1,0,0,6,0,517,511
Rushinga,Rushinga,Rushinga RDC,14,Harumbwi Village Tent,6100RUS1403,0,11,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0,0,3,0,0,0,0,0,0,143,143
Rushinga,Rushinga,Rushinga RDC,15,Chimhanda Secondary School,6100RUS1501,4,186,1,0,0,0,0,1,0,0,0,1,0,1,378,1,0,1,8,1,0,0,0,3,4,586,583
Rushinga,Rushinga,Rushinga RDC,15,Chimhanda Waterworks Tent,6100RUS1502,1,42,0,0,0,0,0,1,0,0,0,0,0,0,235,1,0,0,0,0,0,0,0,1,0,281,280
Rushinga,Rushinga,Rushinga RDC,15,Maguwo Business Centre Tent,6100RUS1503,0,31,2,0,0,1,0,1,0,0,0,0,0,0,249,0,0,0,0,0,0,0,1,3,0,288,285
Rushinga,Rushinga,Rushinga RDC,15,Manetsera Primary School,6100RUS1504,0,35,0,0,0,0,0,0,0,0,0,0,1,0,233,0,0,0,0,0,0,0,1,2,0,272,270
Rushinga,Rushinga,Rushinga RDC,16,Betty Village Tent,6100RUS1601,3,2,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,1,0,0,0,0,4,0,137,133
Rushinga,Rushinga,Rushinga RDC,16,Chaparadza Primary School,6100RUS1602,1,42,2,0,0,1,2,4,0,0,0,0,0,0,393,1,0,0,0,0,1,0,2,6,0,455,449
Rushinga,Rushinga,Rushinga RDC,16,Chaparadza Village Tent,6100RUS1603,1,5,0,0,0,1,1,0,1,0,0,0,0,0,182,1,0,1,0,0,0,0,2,3,0,198,195
Rushinga,Rushinga,Rushinga RDC,16,Huruma Primary School,6100RUS1604,1,36,1,0,0,3,0,0,0,0,0,0,1,2,419,0,0,0,0,3,4,0,1,8,0,479,471
Rushinga,Rushinga,Rushinga RDC,16,Mubvundudzi Primary School,6100RUS1605,1,35,0,0,0,3,0,0,0,0,1,0,0,1,279,0,0,0,0,0,0,0,0,7,0,327,320
Rushinga,Rushinga,Rushinga RDC,17,Chinaka Pre-School,6100RUS1701,0,5,1,0,0,1,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1,0,122,121
Rushinga,Rushinga,Rushinga RDC,17,Guti Village Tent,6100RUS1702,0,35,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,2,0,0,0,0,0,0,0,197,197
Rushinga,Rushinga,Rushinga RDC,17,Mudzikatiri Village Tent,6100RUS1703,1,7,0,0,0,0,0,0,0,0,0,0,0,1,305,0,1,0,0,0,0,0,0,5,0,320,315
Rushinga,Rushinga,Rushinga RDC,17,Rusambo Primary School,6100RUS1704,1,64,0,0,0,0,0,0,0,1,0,0,0,2,304,2,1,0,0,0,1,0,1,9,0,386,377
Rushinga,Rushinga,Rushinga RDC,18,Kamanika Primary School,6100RUS1801,1,36,0,0,0,3,0,1,0,0,0,0,1,1,560,0,0,0,2,1,1,0,0,4,0,611,607
Rushinga,Rushinga,Rushinga RDC,18,Kararira ECD Centre,6100RUS1802,2,4,1,0,0,0,0,0,0,0,0,0,0,2,234,0,0,0,0,0,0,0,0,1,0,244,243
Rushinga,Rushinga,Rushinga RDC,18,Karige ECD Centre,6100RUS1803,1,2,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,6,0,196,190
Rushinga,Rushinga,Rushinga RDC,18,Mazowe Bridge Training Centre,6100RUS1804,0,31,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,2,0,289,287
Rushinga,Rushinga,Rushinga RDC,18,Nyamazizi Primary School,6100RUS1805,1,33,0,0,0,0,0,1,0,0,0,1,0,2,282,0,0,0,0,1,0,0,1,3,0,325,322
Rushinga,Rushinga,Rushinga RDC,18,Tungwengwe Village Tent,6100RUS1806,0,6,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,104,104
Rushinga,Rushinga,Rushinga RDC,19,Chiromba Primary School,6100RUS1901,3,11,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,4,0,209,205
Rushinga,Rushinga,Rushinga RDC,19,Chizondo Village Tent,6100RUS1902,0,26,0,0,0,0,0,1,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,2,0,247,245
Rushinga,Rushinga,Rushinga RDC,19,Madzinga Village Tent,6100RUS1903,0,18,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,2,0,190,188
Rushinga,Rushinga,Rushinga RDC,19,Nyamanyanya Primary School,6100RUS1904,0,85,0,0,0,1,0,0,0,1,0,0,0,0,472,0,0,0,1,0,0,0,0,4,0,564,560
Rushinga,Rushinga,Rushinga RDC,20,Kasika Primary School,6100RUS2001,0,23,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,1,0,236,235
Rushinga,Rushinga,Rushinga RDC,20,Murehwa Village Tent,6100RUS2002,0,9,1,0,0,0,0,1,0,0,0,0,0,0,357,1,0,0,0,2,0,0,0,0,0,371,371
Rushinga,Rushinga,Rushinga RDC,21,Chipwere Village Tent,6100RUS2101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,69,69
Rushinga,Rushinga,Rushinga RDC,21,Mazengera Village Tent,6100RUS2102,0,19,1,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,280,280
Rushinga,Rushinga,Rushinga RDC,21,Nyanhewe Primary School,6100RUS2103,1,104,1,0,0,2,0,1,0,0,1,0,0,0,520,0,0,0,1,1,0,1,1,3,0,637,634
Rushinga,Rushinga,Rushinga RDC,22,Gonzo Village Tent,6100RUS2201,0,53,1,0,1,1,0,0,0,0,0,0,0,0,318,1,0,0,0,0,0,0,0,1,0,376,375
Rushinga,Rushinga,Rushinga RDC,22,Jangwa Village Tent,6100RUS2202,0,5,0,0,1,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,1,0,0,207,207
Rushinga,Rushinga,Rushinga RDC,22,Karombe Village Tent,6100RUS2203,0,7,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,1,0,144,143
Rushinga,Rushinga,Rushinga RDC,22,Maparepare Primary School,6100RUS2204,2,24,1,0,0,0,0,2,0,0,0,2,0,2,192,1,0,0,0,0,1,0,0,1,0,228,227
Rushinga,Rushinga,Rushinga RDC,22,Matoto Primary School,6100RUS2205,0,5,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,2,0,208,206
Rushinga,Rushinga,Rushinga RDC,22,Nyatsato Primary School,6100RUS2206,1,41,0,0,1,1,0,2,0,0,1,0,0,0,351,1,0,1,0,0,0,0,0,9,0,409,400
Rushinga,Rushinga,Rushinga RDC,23,Chipandire Pre-School,6100RUS2301,1,22,0,0,0,0,0,0,0,0,0,1,0,0,188,1,0,0,8,0,0,0,0,1,0,222,221
Rushinga,Rushinga,Rushinga RDC,23,Katoni Primary School,6100RUS2302,0,37,0,0,0,0,0,1,0,0,0,0,0,0,327,0,0,1,3,0,1,0,0,1,0,371,370
Rushinga,Rushinga,Rushinga RDC,23,Mushongahande Village Tent,6100RUS2303,1,18,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,2,0,390,388
Rushinga,Rushinga,Rushinga RDC,24,Rushinga Primary School A,6100RUS2401 A,0,309,1,0,0,1,0,0,0,0,1,0,0,0,219,1,0,0,3,0,0,0,0,0,0,535,535
Rushinga,Rushinga,Rushinga RDC,24,Rushinga Primary School B,6100RUS2401 B,0,263,0,0,0,0,0,2,0,0,0,0,0,0,212,1,0,0,2,0,0,0,0,0,0,480,480
Rushinga,Rushinga,Rushinga RDC,24,Rushinga PWD Tent,6100RUS2402,1,107,1,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,3,0,197,194
Rushinga,Rushinga,Rushinga RDC,25,Makachi Primary School,6100RUS2501,1,42,1,0,0,0,2,1,0,1,1,0,0,1,323,0,0,0,1,0,0,0,0,3,0,377,374
Rushinga,Rushinga,Rushinga RDC,25,Nyamasanga Pre-School,6100RUS2502,0,8,0,0,0,0,0,0,0,0,0,0,0,1,255,1,0,0,0,0,0,0,0,4,0,269,265
Rushinga,Rushinga,Rushinga RDC,25,Nyamatikiti High School,6100RUS2503,0,33,0,0,0,2,0,1,0,0,0,0,0,3,269,0,0,0,0,0,0,0,0,2,0,310,308
Rushinga,Rushinga,Rushinga RDC,25,Nyamatikiti Primary School,6100RUS2504,0,59,1,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,3,0,241,238
Shamva,Shamva North,Chaminuka RDC,1,Chihuri Clinic,6800CHA0101,1,146,3,0,0,1,5,1,0,1,0,0,0,0,433,0,0,0,5,0,2,0,0,4,0,602,598
Shamva,Shamva North,Chaminuka RDC,1,Chihuri Secondary School,6800CHA0102,4,109,1,0,2,2,0,2,0,0,0,0,,0,461,1,1,0,2,0,1,0,1,9,0,596,587
Shamva,Shamva North,Chaminuka RDC,1,Chikonamombe Village Tent,6800CHA0103,2,109,2,0,0,2,1,4,0,0,1,0,0,0,431,2,1,1,1,0,3,2,1,4,0,567,563
Shamva,Shamva North,Chaminuka RDC,2,Mupfure Secondary School,6800CHA0201,2,77,1,0,0,1,0,1,1,1,0,0,1,0,608,3,0,0,3,1,2,0,0,7,0,709,702
Shamva,Shamva North,Chaminuka RDC,3,Chizanga Village Tent,6800CHA0301,0,9,0,0,0,0,0,0,0,0,0,0,0,0,206,0,1,0,1,0,0,0,1,1,0,219,218
Shamva,Shamva North,Chaminuka RDC,3,Madziwa Secondary School A,6800CHA0302 A,0,126,1,0,0,0,0,0,0,1,0,0,0,0,339,0,0,0,3,1,0,0,0,5,0,476,471
Shamva,Shamva North,Chaminuka RDC,3,Madziwa Secondary School B,6800CHA0302 B,4,96,3,0,0,2,0,1,0,0,0,0,0,0,317,2,0,1,2,3,0,0,0,0,0,431,431
Shamva,Shamva North,Chaminuka RDC,3,Bvuma Business Centre Tent A,6800CHA0303 A,2,80,0,0,0,2,1,2,1,0,0,0,0,0,468,1,0,1,1,1,1,0,0,3,0,564,561
Shamva,Shamva North,Chaminuka RDC,3,Bvuma Business Centre Tent B,6800CHA0303 B,0,83,1,0,0,2,0,1,0,1,0,0,0,2,449,1,0,0,0,2,0,0,0,8,0,550,542
Shamva,Shamva North,Chaminuka RDC,4,Kaziro Primary School A,6800CHA0401 A,5,119,0,0,1,5,1,2,0,1,0,0,0,0,398,1,1,0,3,2,0,2,1,5,0,547,542
Shamva,Shamva North,Chaminuka RDC,4,Kaziro Primary School B,6800CHA0401 B,4,150,2,1,2,0,1,4,1,0,0,0,0,0,387,1,0,1,2,0,1,0,0,5,,562,557
Shamva,Shamva North,Chaminuka RDC,5,Mushowani Primary School,6800CHA0501,3,120,0,2,0,1,1,4,0,0,0,1,0,0,493,1,0,0,2,0,0,0,0,3,0,631,628
Shamva,Shamva North,Chaminuka RDC,5,Kariwo Village Tent,6800CHA0502,3,76,2,0,1,2,0,7,0,0,0,0,0,1,509,1,2,0,0,0,1,0,1,1,0,607,606
Shamva,Shamva North,Chaminuka RDC,5,Manyara Village Tent,6800CHA0503,1,31,3,0,0,3,0,3,0,0,2,0,0,0,288,1,0,0,2,0,0,0,0,4,0,338,334
Shamva,Shamva North,Chaminuka RDC,6,Nyarukunda Secondary School,6800CHA0601,5,146,4,0,0,5,1,4,0,0,0,0,0,1,461,0,0,0,2,0,1,0,0,6,0,636,630
Shamva,Shamva North,Chaminuka RDC,6,Chidabwe Business Centre Tent,6800CHA0602,5,100,5,0,3,1,1,1,0,1,2,0,0,0,449,0,0,1,1,0,0,0,0,3,0,573,570
Shamva,Shamva North,Chaminuka RDC,6,Kasukuwere Village Tent,6800CHA0603,2,59,1,0,0,4,0,1,0,0,0,0,0,1,529,0,1,0,0,1,1,0,0,11,0,611,600
Shamva,Shamva North,Chaminuka RDC,7,Bradley Institute,6800CHA0701,8,265,3,1,2,2,2,13,0,0,0,0,0,0,468,2,2,2,6,0,0,0,1,26,0,803,777
Shamva,Shamva North,Chaminuka RDC,7,Kamudyariwa Creche,6800CHA0702,5,157,3,0,0,0,1,6,1,0,2,0,0,0,315,0,0,0,2,0,0,1,2,4,0,499,495
Shamva,Shamva North,Chaminuka RDC,8,Hore Business Centre Tent,6800CHA0801,2,23,1,0,0,0,0,1,0,0,0,0,0,3,235,1,0,0,1,0,0,1,0,2,0,270,268
Shamva,Shamva North,Chaminuka RDC,8,Mupfurudzi Primary School,6800CHA0802,2,210,3,0,1,1,2,6,0,0,1,0,1,2,488,2,0,1,4,2,0,0,0,6,0,732,726
Shamva,Shamva North,Chaminuka RDC,8,Mupfurudzi Secondary School,6800CHA0803,0,73,2,0,1,0,0,0,0,0,0,0,0,1,459,1,0,2,1,0,1,0,1,6,0,548,542
Shamva,Shamva North,Chaminuka RDC,9,Kasimbwi Business Centre Tent,6800CHA0901,0,177,1,0,2,1,1,4,1,0,0,1,0,0,347,0,0,0,6,0,1,0,1,5,0,548,543
Shamva,Shamva North,Chaminuka RDC,9,Chidembo Secondary School,6800CHA0902,1,102,2,0,0,0,1,2,0,1,0,0,0,0,391,1,1,0,0,0,0,0,6,1,0,509,508
Shamva,Shamva North,Chaminuka RDC,9,Chidembo Primary School,6800CHA0903,1,138,2,0,0,1,1,1,0,0,0,0,1,0,283,2,0,0,1,0,0,0,1,7,0,439,432
Shamva,Shamva North,Chaminuka RDC,9,Rusununguko Primary School,6800CHA0904,2,238,1,0,2,4,0,4,0,0,0,0,0,0,537,1,0,0,2,0,0,0,1,9,0,801,792
Shamva,Shamva North,Chaminuka RDC,10,Nyamaropa Clinic,6800CHA1001,1,60,3,0,0,2,2,1,0,0,0,0,1,0,325,1,0,0,3,0,1,0,0,1,,401,400
Shamva,Shamva North,Chaminuka RDC,10,Nyamaropa Primary School,6800CHA1002,3,147,0,0,0,1,1,2,0,1,1,1,0,2,515,1,0,1,1,2,2,0,0,9,0,690,681
Shamva,Shamva North,Chaminuka RDC,10,Gora Business Centre Tent,6800CHA1003,2,33,0,0,2,5,1,1,0,0,1,0,1,1,393,1,0,1,2,0,0,1,2,6,0,453,447
Shamva,Shamva North,Chaminuka RDC,14,Magadzi Primary School A,6800CHA1401 A,0,5,0,0,0,0,0,0,0,0,1,1,0,0,449,0,0,0,0,0,0,0,0,5,0,461,456
Shamva,Shamva North,Chaminuka RDC,14,Magadzi Primary School B,6800CHA1401 B,1,9,2,2,0,0,2,1,0,1,0,0,0,0,432,0,0,0,0,0,0,0,0,5,0,455,450
Shamva,Shamva North,Chaminuka RDC,14,Zvomanyanga Primary School,6800CHA1402,0,21,0,0,0,0,0,0,0,1,0,0,0,0,305,0,0,0,0,0,0,0,0,2,0,329,327
Shamva,Shamva North,Chaminuka RDC,14,Mukwari Primary School,6800CHA1403,0,10,0,0,0,1,0,0,0,0,0,0,0,0,546,0,0,1,0,0,0,0,0,1,0,559,558
Shamva,Shamva North,Chaminuka RDC,14,Chindunduma Primary School,6800CHA1404,2,51,0,0,0,0,0,1,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,5,0,382,377
